,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
109,321866,False,86.11.493,1886,True,https://images.metmuseum.org/CRDImages/an/original/vsz86.11.493b.JPG,https://images.metmuseum.org/CRDImages/an/web-large/vsz86.11.493b.JPG,['https://images.metmuseum.org/CRDImages/an/original/DP-211-381.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, content uncertain",,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,7/8 x 1 1/4 x 5/8 in. (2.2 x 3.3 x 1.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 2.2, 'Thickness': 1.5, 'Width': 3.3}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321866,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
110,321828,False,86.11.451,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_451_52.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_451_52.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 605–562 B.C.,-605,-562,Clay,0.83 x 0.98 x 1.5 in. (2.11 x 2.49 x 3.81 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.81, 'Height': 2.11, 'Width': 2.49}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321828,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
111,321851,False,86.11.478,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86.11.478.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86.11.478.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-669.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.59 x 1.26 x 1.34 in. (1.5 x 3.2 x 3.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.4, 'Height': 1.5, 'Width': 3.2}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321851,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
112,321867,False,86.11.494,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86.11.494.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86.11.494.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-677.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.79 x 0.67 x 1.77 in. (2.01 x 1.7 x 4.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 4.5, 'Height': 2.01, 'Width': 1.7000000000000002}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321867,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
113,322103,False,86.11.550,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_550.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_550.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-688.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.87 x 0.63 x 0.35 in. (2.21 x 1.6 x .9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 2.2, 'Thickness': 0.9, 'Width': 1.6}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322103,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
114,322089,False,86.11.535,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_535.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_535.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-674.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.63 x 1.18 x 1.54 in. (1.6 x 3 x 3.91 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.91, 'Height': 1.6, 'Width': 3}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322089,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
115,322101,False,86.11.548,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_548.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_548.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-386.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, content uncertain",,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,1 1/4 x 5/8 x 1/4 in. (3.1 x 1.5 x 0.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.1, 'Thickness': 0.5, 'Width': 1.5}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322101,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
116,322105,False,86.11.552,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_552a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_552a.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-383.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, content uncertain",,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,1 1/4 x 5/8 x 3/8 in. (3.1 x 1.6 x 0.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.1, 'Thickness': 0.8, 'Width': 1.6}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322105,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
117,322093,False,86.11.539,1886,True,https://images.metmuseum.org/CRDImages/an/original/vsz86.11.539.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vsz86.11.539.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-685.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.94 x 0.87 x 1.5 in. (2.39 x 2.21 x 3.81 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.81, 'Height': 2.39, 'Width': 2.21}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322093,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
118,322100,False,86.11.547,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_547a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_547a.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-687.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.59 x 0.67 x 0.75 in. (1.5 x 1.7 x 1.91 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.9100000000000001, 'Height': 1.5, 'Width': 1.7000000000000002}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322100,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
119,322107,False,86.11.554,1886,True,https://images.metmuseum.org/CRDImages/an/original/vsz86.11.554x.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vsz86.11.554x.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-689.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.28 x 0.39 x 0.79 in. (0.71 x 0.99 x 2.01 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.01, 'Height': 0.71, 'Width': 0.99}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322107,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
120,321924,False,86.11.300,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_300.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_300.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-265.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: balag colophon fragment,Parthian,Parthian,,,,,,,,,,,,,,,,ca. 135 B.C.,-135,-135,Clay,2 3/4 x 2 x 1/2 in. (7.1 x 5 x 1.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.1, 'Thickness': 1.3, 'Width': 5}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321924,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
121,321995,False,86.11.373b,1886,True,https://images.metmuseum.org/CRDImages/an/original/VSS86_11_373B.JPG,https://images.metmuseum.org/CRDImages/an/web-large/VSS86_11_373B.JPG,['https://images.metmuseum.org/CRDImages/an/original/DP-211-376.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: bilingual unidentified fragment,,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,1 3/8 x 1 1/8 x 1/2 in. (3.6 x 3 x 1.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.6, 'Thickness': 1.2, 'Width': 3}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321995,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
122,322045,False,86.11.430,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_430.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_430.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-664.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 605–562 B.C.,-605,-562,Clay,0.83 x 1.77 x 1.81 in. (2.11 x 4.5 x 4.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 4.6, 'Height': 2.11, 'Width': 4.5}}]","Purchase, 1886",,,,,,Mesopotamia,Sippar (?),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322045,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
123,322076,False,86.11.521,1886,True,https://images.metmuseum.org/CRDImages/an/original/AVS86_11_521.jpg,https://images.metmuseum.org/CRDImages/an/web-large/AVS86_11_521.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-385.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, content uncertain",,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,1/2 x 3/4 x 1/4 in. (1.2 x 1.9 x 0.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 1.2, 'Thickness': 0.5, 'Width': 1.9}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322076,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
124,322038,False,86.11.423,1886,True,https://images.metmuseum.org/CRDImages/an/original/VSS86_11_423.JPG,https://images.metmuseum.org/CRDImages/an/web-large/VSS86_11_423.JPG,['https://images.metmuseum.org/CRDImages/an/original/DP-211-645.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 633 B.C.,-633,-633,Clay,0.83 x 1.42 x 2.17 in. (2.11 x 3.61 x 5.51 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.51, 'Height': 2.11, 'Width': 3.61}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322038,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
125,322075,False,86.11.520,1886,True,https://images.metmuseum.org/CRDImages/an/original/vsz86.11.520.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vsz86.11.520.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-683.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.51 x 0.43 x 0.94 in. (1.3 x 1.09 x 2.39 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.39, 'Height': 1.3, 'Width': 1.09}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322075,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
126,322074,False,86.11.518,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86.11.518.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86.11.518.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-675.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,0.67 x 0.59 x 1.26 in. (1.7 x 1.5 x 3.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.2, 'Height': 1.7000000000000002, 'Width': 1.5}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322074,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
127,322054,False,86.11.439,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_439.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_439.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-682.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,2.4 x .98 x .87 in. (6.1 x 2.49 x 2.21 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.1, 'Thickness': 2.2, 'Width': 2.49}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322054,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
128,322048,False,86.11.433,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_433.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_433.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-679.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, Ebabbar archive",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–4th century B.C.,-700,-300,Clay,1.1 x 1.5 x 2.01 in. (2.79 x 3.81 x 5.11 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.11, 'Height': 2.79, 'Width': 3.81}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322048,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
129,322031,False,86.11.414,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_414.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_414.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-280.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: theological text fragment,Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 626–539 B.C.,-626,-539,Clay,3 x 2 1/4 x 1 1/8 in. (7.6 x 5.8 x 2.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.6, 'Thickness': 2.9, 'Width': 5.79}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322031,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
130,322059,False,86.11.444,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_444.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_444.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-375.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: bilingual unidentified fragment,,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,1 5/8 x 1 1/2 x 1 in. (4 x 3.8 x 2.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 4, 'Thickness': 2.4, 'Width': 3.81}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322059,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
131,322047,False,86.11.432,1886,True,https://images.metmuseum.org/CRDImages/an/original/vs86_11_432a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs86_11_432a.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-382.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: fragment, content uncertain",,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,1 3/8 x 2 1/4 x 7/8 in. (3.5 x 5.6 x 2.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.5, 'Thickness': 2.2, 'Width': 5.6}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322047,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
